2024-01-01 17:35:12,商业服务,支付宝(中国)网络技术有限公司,sys***@alipay.com,收钱码经营版信用卡收钱服务费[2023121922001474161456641205],支出,0.57,,交易成功,2023121928013000161101100049782482	,2023121922001474161456641205	,,
2024-01-01 02:17:14,投资理财,长城基金管理有限公司,/,余额宝-2022.10.12-收益发放,不计收支,0.01,余额宝,交易成功,20221013336123211861	,	,,
2024-01-01 04:03:32,投资理财,兴全基金管理有限公司,/,余额宝-2022.10.28-收益发放,不计收支,0.01,余额宝,交易成功,20221029371349599561	,	,,
2024-01-01 15:24:35,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-交银定期支付双息平衡混合-卖出至余额宝,不计收支,99.34,余额宝,交易成功,2xxxxxxxxxxxxxxxxxxxxxxxxxx8	,	,,
2024-01-01 21:22:15,投资理财,易方达黄金-蚂蚁（杭州）基金销售有限公司,/,易方达黄金-卖出至余额宝,不计收支,2125.89,余额宝,交易成功,20221028001080012404560017468062	,	,,
2024-01-01 11:43:43,投资理财,余额宝,jry***@xqfunds.com,余额宝-单次转入,不计收支,124.59,余额,交易成功,20230626009130100010560062345824	,LC2023062611434320889126921745645522	,,
2024-01-01 09:10:28,投资理财,余额宝,jry***@xqfunds.com,余额宝-单次转入,不计收支,1.00,宁波银行储蓄卡(1746),交易成功,20230531009130100010560031740050	,LC2023053109102820889126921745645414	,,
2024-01-01 10:43:21,投资理财,余额宝（解析文件中未包含交通银行储蓄卡）,ccf***@ccfund.com.cn,余额宝-单次转入,不计收支,500.00,交通银行储蓄卡(5242),交易成功,20221110009130100010860010326815	,LC2022111010432120886221656998649189	,,
2024-01-01 09:59:37,投资理财,余额宝,jry***@xqfunds.com,余额宝-自动转入,不计收支,0.11,余额,交易成功,20230606009130101000560038822414	,20230606009130501000560079218191	,,
2024-01-01 09:46:11,投资理财,宁波银行,jry***@xqfunds.com,余额宝-转出到银行卡,不计收支,1.00,宁波银行储蓄卡(1746),交易成功,20230530009130201010560047181619	,LC2023053009461020889126921745642748	,,
2024-01-01 09:46:59,投资理财,戴某锐,jry***@xqfunds.com,余额宝-转出到余额,不计收支,1.00,余额,交易成功,20230530009130200010560047459637	,LC2023053009465920889126921745640081	,,
2024-01-01 09:55:46,投资理财,余额宝,jry***@xqfunds.com,转账收款到余额宝,不计收支,2000.00,余额,交易成功,20221029009130125000560083466896	,20221029200040011100820036412667	,,
2024-01-01 09:02:16,充值缴费,浙江移动,zjy***@139.com,话费充值*号码：137****6428,支出,198.99,中信银行信用卡(6428)&支付宝随机立减,交易成功,2022072522001474561458322995	,UPGAF20220725124366907444	,,
2024-01-01 12:07:54,充值缴费,中国移动和包官方旗舰店,zyj***@163.com,手机充值,支出,99.90,中信银行信用卡(6428)&红包,交易成功,2023032422001174561430142740	,T100P3275440884091476065	,,
2024-01-01 07:39:16,充值缴费,太初网络充值专营店,tai***@126.com,手机充值,不计收支,50.00,,交易关闭,2023030422001174561450486477	,T100P3235522143980476065	,,
2024-01-01 07:40:19,充值缴费,瑞安市供电局,/,电费-*某锐,支出,4.20,中信银行信用卡(6428)&红包,交易成功,2023030400003001560063925451	,3309934415429	,,
2024-01-01 07:12:02,充值缴费,瑞安市供电局,/,电费-*某锐,不计收支,5.00,,已关闭,2023030400003001560063923742	,3309934415429	,,
2024-01-01 07:07:45,充值缴费,瑞安市供电局,/,电费-*某锐,支出,4.00,中国建设银行储蓄卡(5522)&建设银行立减,交易成功,2023030400003001560063922088	,3309934415429	,,
2024-01-01 13:35:18,亲友代付,戴某锐,/,亲情卡（账单条目不清晰无法选择合适的解析）,支出,49.29,余额宝,交易成功,2023083004200156001072214952	,2023083022001174561421745372	,,
2024-01-01 17:56:32,亲友代付,某义,182******34,代付（账单条目不清晰无法选择合适的解析）,支出,58.90,中信银行信用卡(6428),代付成功,2023021604200386861039626007	,2023021604200386861039626007	,,
2024-01-01 16:06:29,交通出行,高德打车,aut***@autonavi.com,高德地图打车订单,支出,6.96,招商银行信用卡(4523),交易成功,2024020122001474561405786913	,0003N202402010000000005539498883	,,
2024-01-01 14:00:56,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车-常师傅-06月17日行程,支出,56.95,余额宝,交易成功,2023061722001499861432453419	,210_202306177770036101394333	,,
2024-01-01 00:18:44,交通出行,阿斯**店,tho***@service.aliyun.com,贵阳东到温州南的火车票,支出,1350.00,中信银行信用卡(6428),交易成功,2023012922001174561451817529	,T6800P3171406971284476065	,,
2024-01-01 15:45:17,交通出行,遵义市公共交通（集团）有限责任公司,504***@qq.com,公交-800003路上车时间:2024-01-0115:45:07,支出,4.00,余额宝,交易成功,2023110822001499861448559007	,520300_721113217_2088622165699864_81057_20231108154507	,,
2024-01-01 08:54:33,餐饮美食,饿了么,e50***@alibaba-inc.com,退款-益味坊营养早餐(新华北街店)外卖订单,不计收支,24.30,中信银行信用卡(6428),退款成功,2022080722001174561412399554_11080601322080752909722259894	,11080600722080724179139259894	,,
2024-01-01 15:50:28,餐饮美食,饿了么,e50***@alibaba-inc.com,古茗(雍锦园店)外卖订单,支出,26.00,中信银行信用卡(6428),交易成功,2022072722001174561401321750	,11150600722072769137621259894	,,
2024-01-01 08:46:26,餐饮美食,饿了么,e50***@alibaba-inc.com,益味坊营养早餐(新华北街店)外卖订单,支出,24.30,中信银行信用卡(6428),交易关闭,2022080722001174561412399554	,11080600722080724179139259894	,,
2024-01-01 08:14:59,餐饮美食,益味坊早餐店,429***@qq.com,收钱码收款,支出,15.00,中信银行信用卡(6428),交易成功,2023043022001474561454552143	,16828136986912692174564	,,
2024-01-01 08:20:37,餐饮美食,宸妈煎饼果子(西大街店),132******88,收钱码收款,支出,21.00,余额宝,交易成功,2023072922001474561424866978	,16905900359912692174564	,,
2024-01-01 09:06:20,餐饮美食,蒙牛旗舰店,men***@yeah.net,【日期新鲜】蒙牛纯牛奶PUREMILK250mL*24盒整箱儿童早餐奶正品等多件（根据购买时间自动选择更接近的Expense）,支出,148.94,中信银行信用卡(6428),交易成功,2022072622001174561459506755	,T200P2780682410547476065	,,
2024-01-01 15:27:44,爱车养车,温州市数据管理发展集团有限公司,/,HIK-停车缴费-洞头人民路停车场(人民路区域共享),支出,5.00,中信银行信用卡(6428),交易成功,2022061922001474561419808812	,652016122004451491S1202206190057333464	,,
2024-01-01 15:27:11,爱车养车,温州市数据管理发展集团有限公司,/,HIK-停车缴费-洞头人民路停车场(人民路区域共享),不计收支,5.00,,交易关闭,2022061922001474561419428492	,602016122004451491S1202206190057325521	,,
2024-01-01 19:07:54,日用百货,天**,tmc***@service.aliyun.com,山茶花洗发水（他人使用我方账号购买，支出由他人负责，所以不计收支）,不计收支,33.36,亲情卡(某义(王某义)),交易成功,2023042122001174561433382012	,T200P3315017376372476065	,,
2024-01-01 16:29:37,文化休闲,华为软件技术有限公司,his***@huawei.com,华为音乐-全民K歌_云视听全民K歌1个月会员,支出,20.00,中信银行信用卡(6428),交易成功,2023022822001474561442557760	,A5548bfed99d814d112798cfba841201	,,
2024-01-01 16:36:30,生活服务,杭州菜鸟供应链管理有限公司,gg4***@cainiao.com,菜鸟裹裹-寄件费_3160668496_LP00626510346220（不计收支）,不计收支,12.00,支付宝小荷包(王某义的小荷包),交易成功,2024011722001499861415203319	,CN_V1_601335954246730730	,,
2024-01-01 09:57:50,生活服务,杭州菜鸟供应链管理有限公司,gg4***@cainiao.com,菜鸟裹裹-寄件费_3160668496_LP00619236134878,支出,10.00,中信银行信用卡(6428),交易成功,2023121522001499861403927665	,CN_V1_601283437563770225	,,
2024-01-01 23:13:18,医疗健康,温医大附二院,wyd***@126.com,诊疗费用-184485277,支出,33.66,余额宝&支付宝随机立减,交易成功,2022111122001499861430848475	,184485277	,,
2024-01-01 10:57:50,医疗健康,温州医科大学附属口腔医院,/,医保支付(不含自费),支出,0.00,,支付成功,20221210998659705112	,330000167064109085700831691960	,,
2024-01-01 22:44:54,美容美发,us**店,usm***@myusmile.com,笑容加usmile电动牙刷男女成人声波全自动情侣款罗马柱礼盒装Y1S等多件,支出,0.00,,交易成功,2023011322001174561458099521	,T200P3153746017224476065	,,
2024-01-01 15:29:19,退款,戴某锐,/,退款-亲情卡,不计收支,0.32,余额宝,退款成功,2023083004200156001072214952_20230830300002006274561213105246	,2023083022001174561421745372	,,
2024-01-01 15:46:40,退款,阿斯**店,/,退款-贵阳东到温州南的火车票,不计收支,1350.00,中信银行信用卡(6428),退款成功,2023012922001174561451817529*3171406971284476065_203332789756476560	,3171406971284476065_203332789756476560	,,
2024-01-01 16:00:36,收入,**智,z98***@163.com,收钱码收款,收入,267.00,,交易成功,2022102122001479861447193758	,46663392358422773079865	,,
2024-01-01 17:35:05,收入,**过,255***@qq.com,收钱码经营版收款,收入,150.00,,交易成功,2023121922001474161456641205	,17029785055012489174161	,,
2024-01-01 22:26:06,其他,华为终端有限公司,hw0***@huawei.com,dynacare墨黛绿涡轮六叶剃须刀DT-R207+刀头套装（支持HUAWEIHiLink）,支出,198.52,中信银行信用卡(6428),交易成功,2023032622001474561435719700	,20230326TR15622004080760179137	,,
2024-01-01 14:46:08,其他,阿里云,pay***@aliyun-inc.com,云服务器ECS(包月),支出,757.00,中信银行信用卡(6428),交易成功,2022112922001474561410231861	,110201302328122112900330129	,,
2024-01-01 09:45:37,保险,中国平安财产保险,/,中国平安财产保险股份有限公司_CPC170231225000191308780,支出,6295.04,招商银行信用卡(4523),交易成功,2023122522001474561445367869	,0712660000486158402023122583067640020515	,,
